ProductionDate,BatchID,Product,MachineID,OperatorID,Shift,ProductionTime_min,Temperature_C,Humidity_pct,Pressure_kPa,Speed_units_per_min,QualityScore,DefectCount,QualityLabel
2024-10-28,B1052,C,M5,O6,Afternoon,39.0,23.0,60.24,101.41,56.56,77.78,0,Pass
2024-09-09,B1052,A,M1,O1,Night,34.7,22.51,45.97,100.78,73.81,26.44,2,Pass
2024-08-29,B1052,A,M3,O1,Morning,39.0,16.93,54.89,101.86,57.0,82.56,0,Pass
2024-02-04,B1052,A,M5,O2,Night,27.1,22.58,45.44,100.88,56.19,87.15,0,Pass
2024-08-02,B1052,C,M3,O6,Night,25.7,20.9,65.29,101.51,73.27,80.92,0,Pass
2024-12-02,B1052,B,M4,O6,Night,25.8,19.89,53.65,101.39,56.24,87.84,0,Pass
2024-03-30,B1052,A,M2,O2,Afternoon,27.6,29.45,40.83,102.69,75.5,81.15,0,Pass
2024-09-20,B1052,C,M2,O1,Afternoon,23.6,25.76,56.7,100.52,44.58,81.25,1,Pass
2024-04-02,B1052,C,M5,O10,Afternoon,31.8,18.55,60.59,103.07,68.13,31.0,1,Pass
2024-03-30,B1052,A,M3,O5,Night,31.9,23.04,51.98,100.82,79.76,80.41,1,Pass
2024-04-24,B1053,B,M5,O5,Afternoon,38.0,26.37,54.79,100.23,72.09,79.89,1,Pass
2024-04-14,B1053,B,M2,O2,Afternoon,19.4,17.51,49.3,101.13,37.59,89.13,0,Pass
2024-07-14,B1053,B,M2,O6,Afternoon,24.3,22.23,38.66,103.89,52.34,92.38,0,Pass
2024-11-09,B1053,A,M1,O9,Afternoon,34.8,22.37,48.48,102.02,57.1,87.28,0,Pass
2024-04-23,B1053,C,M4,O2,Night,31.1,18.18,55.23,101.78,72.12,77.79,0,Pass
2024-03-15,B1053,B,M2,O10,Morning,30.3,23.14,48.72,101.94,44.02,83.39,1,Pass
2024-08-04,B1053,A,M5,O2,Night,37.6,25.35,58.01,100.68,47.77,83.45,4,Pass
2024-10-03,B1053,A,M3,O3,Afternoon,23.9,26.52,46.08,101.56,40.74,81.43,1,Pass
2024-09-05,B1053,A,M5,O7,Night,25.6,21.25,46.73,101.3,50.09,87.63,3,Pass
2024-06-12,B1053,A,M1,O6,Afternoon,24.9,29.5,58.31,102.75,44.98,76.91,1,Pass
2024-12-22,B1054,B,M5,O12,Morning,17.9,15.83,52.22,101.21,79.17,92.6,0,Pass
2024-07-10,B1054,A,M4,O8,Night,30.8,23.07,45.88,101.0,52.23,84.37,1,Pass
2024-08-14,B1054,A,M4,O8,Morning,26.9,17.76,60.34,100.37,68.29,80.06,1,Pass
2024-06-25,B1054,B,M5,O6,Night,25.6,22.27,43.11,101.41,60.22,100.0,0,Pass
2024-04-08,B1054,A,M4,O12,Afternoon,24.5,20.43,42.73,101.53,60.05,82.44,1,Pass
2024-02-05,B1054,C,M4,O11,Afternoon,29.9,23.52,21.71,100.34,52.9,100.0,0,Pass
2024-04-05,B1054,A,M1,O10,Morning,25.2,21.62,44.46,101.66,69.24,80.44,1,Pass
2024-05-31,B1054,A,M1,O3,Afternoon,31.3,19.52,63.09,101.49,,37.28,1,Pass
2024-05-30,B1054,A,M5,O3,Morning,32.8,19.72,29.28,102.11,61.16,86.68,0,Pass
2024-07-08,B1054,A,M4,O1,Morning,28.2,27.8,40.48,102.27,52.88,81.9,1,Pass
2024-08-11,B1055,A,M4,O7,Morning,27.8,23.33,54.39,101.38,54.84,87.44,0,Pass
2024-02-06,B1055,B,M3,O5,Morning,31.1,16.89,27.55,100.47,67.07,100.0,0,Pass
2024-09-24,B1055,C,M1,O4,Night,29.8,23.65,44.89,100.64,62.76,81.64,1,Pass
2024-07-01,B1055,A,M1,O10,Night,38.0,21.42,61.41,102.71,61.48,77.5,1,Pass
2024-01-13,B1055,B,M4,O4,Morning,31.9,22.01,70.43,101.43,50.95,63.17,2,Fail
2024-10-05,B1055,B,M3,O4,Afternoon,36.6,24.46,52.9,102.7,83.33,84.07,0,Pass
2024-08-04,B1055,C,M2,O6,Morning,33.7,25.55,40.74,101.7,54.24,90.14,0,Pass
2024-12-20,B1055,A,M3,O8,Afternoon,22.1,19.42,40.4,101.9,59.64,89.31,0,Pass
2024-12-26,B1055,A,M1,O8,Night,26.7,21.91,51.45,102.05,57.76,88.63,0,Pass
2024-10-12,B1055,A,M3,O5,Night,29.7,20.36,52.81,100.32,83.46,90.17,0,Pass
2024-09-29,B1056,B,M2,O6,Afternoon,35.2,23.79,68.58,101.55,56.51,77.33,0,Pass
2024-03-02,B1056,C,M4,O4,Night,41.6,21.3,59.71,100.31,55.41,79.03,2,Pass
2024-03-24,B1056,A,M2,O12,Morning,27.1,22.09,50.84,101.07,61.42,80.31,3,Pass
2024-08-04,B1056,A,M3,O11,Night,30.3,21.19,46.65,101.81,51.68,83.22,1,Pass
2024-12-07,B1056,C,M1,O9,Morning,34.8,21.68,80.15,100.48,61.34,72.45,0,Pass
2024-07-05,B1056,C,M1,O8,Afternoon,29.7,27.11,56.27,101.75,88.46,85.21,2,Pass
2024-01-19,B1056,C,M2,O10,Afternoon,39.9,29.17,43.31,100.1,63.6,74.67,1,Pass
2024-06-25,B1056,B,M3,O12,Afternoon,21.9,23.13,47.75,102.21,63.16,85.38,0,Pass
2024-04-09,B1056,A,M4,O10,Morning,34.1,,41.23,100.77,51.39,87.94,0,Pass
2024-08-20,B1056,B,M2,O1,Night,34.0,17.21,25.95,100.48,80.51,96.13,0,Pass
2024-03-16,B1057,B,M4,O2,Morning,36.9,19.72,53.13,100.15,83.27,95.93,0,Pass
2024-09-21,B1057,A,M5,O9,Afternoon,30.4,21.62,67.82,100.84,70.23,65.67,1,Fail
2024-10-10,B1057,B,M4,O8,Morning,35.3,19.85,33.69,99.77,67.85,98.61,0,Pass
2024-07-24,B1057,B,M1,O3,Morning,28.5,20.17,50.55,100.86,57.18,82.44,1,Pass
2024-08-10,B1057,A,M3,O8,Afternoon,25.2,26.73,42.93,102.18,64.7,77.47,1,Pass
2024-02-21,B1057,B,M1,O12,Afternoon,24.3,22.09,55.22,101.15,49.98,87.06,0,Pass
2024-12-04,B1057,B,M2,O1,Morning,21.4,22.35,48.28,100.36,46.49,74.52,2,Pass
2024-05-23,B1057,C,M5,O10,Morning,27.4,19.98,36.4,101.48,42.15,98.2,0,Pass
2024-03-09,B1057,A,M1,O4,Afternoon,31.9,25.53,40.19,101.41,64.93,83.95,0,Pass
2024-04-08,B1057,A,M3,O3,Night,28.8,21.36,41.7,102.87,43.46,85.81,0,Pass
2024-01-25,B1058,B,M4,O6,Night,31.2,20.44,63.44,101.93,54.0,68.55,1,Fail
2024-02-22,B1058,A,M4,O7,Morning,37.4,17.26,62.93,101.54,59.27,81.71,1,Pass
2024-05-30,B1058,B,M3,O4,Morning,26.9,21.82,46.89,102.02,71.94,92.83,1,Pass
2024-05-23,B1058,B,M1,O7,Morning,44.0,20.34,62.28,101.19,53.06,74.62,0,Pass
2024-02-26,B1058,A,M2,O9,Morning,34.5,27.05,48.27,101.24,73.36,78.14,0,Pass
2024-02-08,B1058,B,M3,O11,Afternoon,28.8,27.53,46.73,102.63,71.27,83.56,1,Pass
2024-04-18,B1058,B,M1,O2,Afternoon,28.7,18.29,50.57,99.99,47.14,83.92,0,Pass
2024-06-29,B1058,A,M2,O11,Morning,24.0,18.63,52.85,102.07,73.47,79.24,0,Pass
2024-02-11,B1058,C,M1,O3,Morning,29.8,21.17,44.45,101.21,56.6,88.51,1,Pass
2024-07-04,B1058,C,M1,O5,Morning,17.0,19.55,50.22,101.07,54.01,93.69,2,Pass
2024-08-10,B1059,B,M2,O3,Night,37.5,22.65,57.87,100.86,56.65,79.29,1,Pass
2024-05-01,B1059,B,M1,O11,Night,13.1,21.02,51.3,101.42,59.96,99.14,0,Pass
2024-05-12,B1059,A,M3,O8,Morning,30.3,22.84,50.43,101.27,55.02,77.67,0,Pass
2024-06-11,B1059,C,M4,O12,Morning,23.1,25.05,54.94,100.97,49.92,88.05,0,Pass
2024-08-02,B1059,B,M5,O10,Night,25.8,18.81,56.67,100.74,50.98,99.24,0,Pass
2024-08-08,B1059,B,M2,O8,Night,26.6,24.99,49.37,99.78,61.67,81.07,0,Pass
2024-08-22,B1059,C,M1,O8,Afternoon,41.6,19.81,45.26,100.72,58.07,86.55,0,Pass
2024-11-26,B1059,A,M1,O12,Morning,23.4,28.45,51.89,100.89,66.33,86.98,3,Pass
2024-05-25,B1059,C,M4,O12,Morning,35.5,26.86,34.06,101.42,60.63,73.47,1,Pass
2024-08-26,B1059,A,M4,O9,Afternoon,37.0,21.66,47.9,102.87,60.92,93.47,0,Pass
2024-03-16,B1060,A,M1,O4,Morning,16.0,19.11,25.28,100.81,67.11,100.0,0,Pass
2024-01-09,B1060,A,M5,O5,Morning,26.3,18.54,33.24,100.48,77.03,99.61,2,Pass
2024-03-14,B1060,C,M1,O5,Afternoon,38.9,,31.74,100.73,77.51,77.13,0,Pass
2024-09-09,B1060,C,M3,O8,Morning,22.1,21.91,60.47,101.42,76.08,84.02,0,Pass
2024-08-17,B1060,B,M4,O7,Night,37.2,24.78,50.14,101.77,70.45,82.02,0,Pass
2024-01-07,B1060,B,M5,O9,Morning,29.9,28.61,37.38,101.88,85.02,83.52,0,Pass
2024-06-22,B1060,B,M4,O8,Morning,29.6,19.69,54.91,101.96,65.25,82.76,0,Pass
2024-05-20,B1060,C,M5,O2,Afternoon,30.4,18.31,59.89,102.08,63.91,75.17,1,Pass
2024-06-16,B1060,A,M2,O10,Morning,32.1,22.58,55.08,101.08,86.93,75.55,1,Pass
2024-06-18,B1060,A,M5,O12,Night,24.3,25.43,48.11,102.94,27.29,85.47,0,Pass
2024-10-09,B1061,A,M1,O4,Afternoon,28.4,19.18,52.32,101.02,57.43,91.21,1,Pass
2024-05-01,B1061,B,M5,O6,Morning,32.2,22.1,59.01,101.39,75.03,74.05,6,Pass
2024-07-12,B1061,B,M3,O12,Afternoon,31.1,26.11,45.31,102.34,71.76,89.59,0,Pass
2024-01-05,B1061,A,M5,O2,Morning,32.1,17.1,50.3,101.75,90.79,87.38,4,Pass
2024-01-29,B1061,A,M3,O7,Night,25.7,22.71,47.43,99.51,61.29,88.3,1,Pass
2024-06-13,B1061,C,M4,O3,Morning,33.8,,33.87,101.3,54.83,85.78,1,Pass
2024-12-04,B1061,A,M3,O3,Afternoon,30.8,22.37,59.17,101.99,56.01,88.67,2,Pass
2024-05-15,B1061,B,M4,O11,Morning,20.5,24.13,70.57,100.23,63.82,67.98,1,Fail
2024-12-30,B1061,C,M1,O2,Afternoon,26.8,22.66,41.26,101.9,79.46,83.53,2,Pass
2024-11-16,B1061,A,M1,O11,Night,24.6,18.97,59.63,101.61,79.61,80.12,0,Pass
2024-12-07,B1062,A,M2,O8,Night,24.5,20.5,41.58,102.25,59.33,93.73,1,Pass
2024-05-24,B1062,B,M1,O6,Morning,27.1,26.28,51.33,100.75,63.04,89.44,1,Pass
2024-11-22,B1062,C,M5,O1,Morning,33.7,22.99,65.08,102.1,52.66,72.36,1,Pass
2024-08-04,B1062,B,M2,O12,Night,26.2,24.52,44.8,101.43,53.91,91.88,0,Pass
2024-10-27,B1062,C,M5,O1,Night,31.4,22.75,49.85,102.71,72.56,84.38,1,Pass
2024-05-11,B1062,A,M2,O7,Morning,30.4,24.43,31.98,103.53,79.23,82.88,1,Pass
2024-10-18,B1062,B,M1,O8,Afternoon,25.3,20.81,43.36,102.53,51.63,86.68,1,Pass
2024-03-10,B1062,B,M4,O5,Morning,27.9,19.7,30.94,101.68,62.92,99.27,0,Pass
2024-09-08,B1062,C,M4,O12,Night,35.2,24.29,54.29,103.16,57.08,81.78,1,Pass
2024-10-01,B1062,A,M3,O11,Morning,30.9,25.38,58.32,101.78,70.37,73.53,0,Pass
2024-12-29,B1063,C,M3,O5,Morning,33.3,19.26,47.78,100.57,55.34,95.34,0,Pass
2024-06-30,B1063,B,M4,O4,Night,37.6,20.27,52.86,101.27,36.88,78.9,0,Pass
2024-06-15,B1063,A,M2,O6,Morning,32.6,21.51,46.74,101.91,72.04,81.71,2,Pass
2024-03-31,B1063,A,M5,O6,Afternoon,18.5,26.86,57.41,101.96,56.36,92.26,0,Pass
2024-07-20,B1063,C,M5,O3,Afternoon,31.6,23.69,51.29,100.4,57.61,86.32,1,Pass
2024-12-11,B1063,A,M4,O9,Morning,26.3,18.03,30.14,100.43,65.23,89.61,0,Pass
2024-01-19,B1063,A,M1,O12,Morning,40.9,21.72,59.4,101.03,64.23,80.6,2,Pass
2024-02-08,B1063,A,M4,O11,Afternoon,32.4,21.26,46.1,101.73,65.47,76.37,0,Pass
2024-05-05,B1063,C,M1,O7,Morning,26.4,18.48,37.3,101.83,40.44,89.5,1,Pass
2024-06-21,B1063,B,M1,O1,Afternoon,33.4,21.69,45.61,101.41,66.68,83.87,2,Pass
2024-05-20,B1064,B,M2,O7,Night,30.5,21.13,30.98,100.63,37.09,96.67,0,Pass
2024-08-29,B1064,A,M3,O5,Night,19.7,20.92,37.5,102.69,69.23,99.82,1,Pass
2024-08-07,B1064,B,M5,O5,Morning,35.2,20.78,51.43,100.44,,89.87,1,Pass
2024-05-05,B1064,B,M4,O2,Morning,27.6,26.41,52.27,102.34,43.58,71.29,2,Pass
2024-02-27,B1064,C,M4,O4,Morning,38.5,20.91,53.06,101.89,63.94,80.83,0,Pass
2024-05-27,B1064,C,M3,O12,Morning,29.3,22.15,50.03,102.32,72.69,84.89,1,Pass
2024-11-12,B1064,A,M2,O6,Afternoon,38.6,21.82,43.07,100.94,54.61,91.25,2,Pass
2024-12-26,B1064,B,M2,O10,Afternoon,32.5,20.48,49.46,101.19,68.08,78.76,2,Pass
2024-01-01,B1064,A,M5,O11,Morning,35.8,22.24,45.63,101.34,26.58,90.97,1,Pass
2024-12-13,B1064,B,M1,O7,Morning,27.0,22.2,33.74,100.92,,100.0,0,Pass
2024-07-08,B1065,A,M5,O11,Morning,32.1,22.24,42.28,101.48,60.36,84.4,0,Pass
2024-07-09,B1065,A,M3,O5,Afternoon,19.6,19.42,58.9,102.56,56.91,89.36,0,Pass
2024-11-07,B1065,A,M3,O9,Morning,29.2,21.38,65.88,100.26,,63.8,1,Fail
2024-04-26,B1065,B,M4,O3,Afternoon,21.1,24.28,56.51,100.77,80.75,75.93,1,Pass
2024-05-13,B1065,A,M3,O1,Morning,23.1,21.46,65.44,100.69,65.83,85.8,0,Pass
2024-02-27,B1065,B,M5,O4,Night,24.7,22.49,50.85,101.22,79.3,86.11,1,Pass
2024-02-13,B1065,A,M5,O9,Night,34.0,22.5,67.42,101.19,41.36,73.21,3,Pass
2024-06-21,B1065,A,M3,O4,Morning,29.1,23.25,70.54,101.92,67.99,84.5,1,Pass
2024-06-08,B1065,B,M2,O2,Morning,30.2,23.68,32.67,101.33,58.42,85.58,0,Pass
2024-06-21,B1065,A,M3,O10,Afternoon,29.0,21.48,52.21,101.54,50.54,79.49,1,Pass
2024-11-12,B1066,A,M5,O5,Morning,36.5,19.27,50.86,101.62,36.86,85.47,0,Pass
2024-10-29,B1066,B,M2,O3,Afternoon,30.0,18.34,45.76,101.5,67.34,85.61,3,Pass
2024-05-28,B1066,A,M4,O12,Night,31.5,25.05,54.92,101.86,70.5,73.24,0,Pass
2024-03-20,B1066,A,M4,O9,Afternoon,26.6,24.31,50.41,101.2,76.1,81.36,0,Pass
2024-07-31,B1066,A,M4,O4,Night,36.9,23.95,42.65,102.62,74.12,83.51,1,Pass
2024-07-21,B1066,C,M1,O6,Morning,37.3,24.43,49.73,103.33,50.74,85.57,0,Pass
2024-09-08,B1066,B,M4,O2,Morning,29.8,21.52,62.05,101.86,75.49,74.8,2,Pass
2024-08-16,B1066,B,M5,O6,Afternoon,26.5,20.13,51.83,101.48,76.76,91.5,2,Pass
2024-06-12,B1066,B,M1,O3,Morning,20.3,,56.27,101.8,56.88,81.73,1,Pass
2024-08-14,B1066,A,M2,O12,Afternoon,24.8,18.73,47.23,100.42,60.34,87.38,0,Pass
2024-05-26,B1067,A,M5,O12,Morning,17.0,25.64,54.52,101.44,48.79,69.31,3,Fail
2024-01-20,B1067,B,M1,O9,Morning,24.5,20.52,37.91,100.71,77.77,85.16,0,Pass
2024-02-16,B1067,A,M5,O11,Night,32.1,25.16,45.0,101.71,41.86,81.32,1,Pass
2024-08-20,B1067,A,M3,O2,Morning,29.7,21.44,48.97,100.72,66.42,83.62,0,Pass
2024-10-31,B1067,A,M2,O12,Night,43.9,19.97,37.24,101.02,52.84,86.17,0,Pass
2024-01-14,B1067,A,M5,O12,Night,27.8,18.72,41.7,99.8,46.71,96.63,0,Pass
2024-05-22,B1067,C,M3,O9,Night,27.3,20.24,53.13,100.36,37.5,83.64,0,Pass
2024-01-01,B1067,A,M3,O5,Afternoon,36.4,26.25,51.3,101.58,57.42,93.14,1,Pass
2024-02-23,B1067,B,M2,O8,Afternoon,18.4,18.75,58.06,100.6,44.82,76.31,1,Pass
2024-09-15,B1067,A,M3,O2,Night,21.1,28.35,43.99,102.15,60.68,74.09,1,Pass
2024-05-23,B1068,C,M1,O6,Morning,34.0,19.48,50.58,100.54,81.23,84.44,0,Pass
2024-01-12,B1068,A,M2,O3,Afternoon,28.8,24.25,43.28,101.66,62.39,83.23,1,Pass
2024-11-25,B1068,A,M5,O12,Afternoon,29.0,,57.06,100.69,83.97,78.64,1,Pass
2024-08-11,B1068,B,M2,O12,Afternoon,24.4,21.04,,101.61,48.21,79.16,0,Pass
2024-09-28,B1068,B,M4,O10,Afternoon,31.4,18.19,54.83,100.07,44.63,80.0,1,Pass
2024-12-23,B1068,A,M2,O5,Morning,25.2,21.7,60.61,100.94,47.68,88.14,1,Pass
2024-06-04,B1068,A,M4,O12,Afternoon,30.4,18.53,,100.62,59.22,86.78,1,Pass
2024-01-08,B1068,A,M1,O8,Night,23.0,16.96,58.06,102.01,92.68,82.9,1,Pass
2024-05-01,B1068,A,M5,O10,Morning,28.9,22.36,50.75,101.67,40.05,87.02,0,Pass
2024-12-13,B1068,A,M3,O1,Night,42.1,20.09,39.75,100.31,67.44,95.68,1,Pass
2024-06-12,B1069,A,M2,O5,Afternoon,27.5,27.05,52.47,101.14,51.6,76.45,2,Pass
2024-03-30,B1069,A,M1,O3,Night,29.2,25.0,40.05,100.68,57.31,78.13,0,Pass
2024-05-15,B1069,A,M1,O4,Afternoon,28.8,27.09,73.39,102.06,44.9,71.83,1,Pass
2024-07-04,B1069,B,M3,O2,Night,31.0,19.96,46.66,102.32,70.55,89.16,0,Pass
2024-11-11,B1069,C,M2,O9,Morning,32.8,22.41,56.45,100.15,59.47,81.3,2,Pass
2024-06-26,B1069,B,M5,O3,Night,31.5,14.14,49.88,101.96,73.05,87.68,3,Pass
2024-01-28,B1069,A,M3,O2,Morning,31.7,21.15,37.66,100.64,62.1,86.77,0,Pass
2024-08-07,B1069,A,M2,O10,Night,28.9,22.3,31.01,101.1,36.82,85.79,0,Pass
2024-12-22,B1069,C,M4,O11,Night,30.6,22.46,57.49,101.33,73.16,74.39,1,Pass
2024-02-10,B1069,A,M4,O9,Morning,28.7,21.87,65.49,102.75,35.84,85.74,1,Pass
2024-08-15,B1070,A,M1,O7,Morning,19.1,22.2,42.65,100.5,37.56,94.1,0,Pass
2024-07-10,B1070,B,M1,O6,Night,45.8,13.86,33.43,101.97,48.99,100.0,1,Pass
2024-05-24,B1070,B,M1,O1,Morning,34.4,22.77,46.75,100.36,49.15,80.86,1,Pass
2024-07-19,B1070,B,M4,O5,Night,24.1,23.45,40.63,100.31,,86.26,0,Pass
2024-07-30,B1070,A,M4,O12,Morning,31.4,26.01,43.5,101.32,57.95,83.85,1,Pass
2024-08-07,B1070,A,M3,O11,Morning,21.9,23.11,56.1,101.32,74.97,86.56,1,Pass
2024-08-27,B1070,C,M5,O11,Night,27.0,21.61,49.5,99.03,53.18,88.38,0,Pass
2024-02-15,B1070,A,M5,O3,Afternoon,21.1,25.31,41.7,102.23,63.81,88.58,1,Pass
2024-02-04,B1070,B,M3,O1,Night,29.7,14.93,55.89,99.59,65.69,99.95,0,Pass
2024-09-09,B1070,B,M5,O4,Morning,20.5,20.46,56.67,101.18,68.35,90.03,0,Pass
2024-03-22,B1071,B,M2,O2,Afternoon,32.3,19.7,46.63,102.36,54.42,93.2,0,Pass
2024-09-12,B1071,A,M1,O2,Afternoon,34.1,21.9,51.38,103.07,55.47,90.58,0,Pass
2024-07-15,B1071,A,M2,O3,Afternoon,25.0,15.4,55.21,101.01,56.42,79.82,1,Pass
2024-10-29,B1071,B,M1,O8,Afternoon,31.0,25.96,54.26,100.15,40.17,89.46,1,Pass
2024-01-10,B1071,C,M3,O8,Afternoon,24.7,21.25,50.41,102.33,58.99,90.91,0,Pass
2024-11-07,B1071,C,M5,O12,Afternoon,33.1,22.96,64.33,101.99,55.4,76.66,2,Pass
2024-10-12,B1071,A,M1,O7,Morning,25.9,22.67,55.83,100.91,66.96,89.23,0,Pass
2024-08-29,B1071,A,M1,O6,Night,34.7,25.79,45.49,100.81,61.1,82.7,1,Pass
2024-09-07,B1071,C,M3,O9,Morning,19.1,16.41,45.55,100.73,76.04,80.69,1,Pass
2024-12-30,B1071,B,M5,O4,Afternoon,24.0,22.34,44.42,101.02,60.84,91.32,1,Pass
2024-01-05,B1072,C,M2,O12,Morning,23.3,25.44,56.32,101.55,53.25,76.9,2,Pass
2024-04-28,B1072,A,M3,O1,Afternoon,31.2,21.71,43.77,100.85,60.69,82.8,0,Pass
2024-10-15,B1072,B,M1,O8,Afternoon,33.3,19.15,45.75,100.95,68.69,91.51,3,Pass
2024-03-05,B1072,B,M1,O7,Morning,31.7,20.19,60.58,101.81,38.72,83.69,0,Pass
2024-05-25,B1072,B,M5,O7,Morning,26.9,20.82,51.92,100.11,51.42,91.55,1,Pass
2024-08-11,B1072,A,M5,O3,Morning,13.2,19.84,61.99,101.0,51.67,91.43,1,Pass
2024-08-26,B1072,A,M1,O4,Afternoon,30.2,21.54,57.98,99.96,64.93,67.94,2,Fail
2024-06-25,B1072,B,M5,O10,Night,34.7,26.52,38.23,101.39,66.33,72.63,0,Pass
2024-09-23,B1072,A,M4,O9,Morning,46.1,20.21,48.98,99.75,61.21,80.85,0,Pass
2024-12-06,B1072,A,M5,O6,Afternoon,27.5,20.54,59.9,102.01,30.26,97.48,0,Pass
2024-10-08,B1073,C,M3,O5,Morning,26.0,23.38,37.78,100.25,40.18,89.26,0,Pass
2024-03-03,B1073,A,M3,O3,Afternoon,31.9,21.48,54.2,99.88,57.13,84.9,0,Pass
2024-08-04,B1073,C,M3,O9,Night,28.5,18.01,49.61,101.01,53.98,85.25,0,Pass
2024-12-07,B1073,A,M4,O5,Morning,37.7,21.82,32.45,102.67,60.06,99.33,0,Pass
2024-11-10,B1073,B,M1,O5,Afternoon,25.2,21.7,51.2,101.87,54.37,90.19,0,Pass
2024-10-09,B1073,C,M1,O4,Morning,28.5,24.93,41.63,99.76,78.38,79.44,1,Pass
2024-06-25,B1073,A,M2,O4,Morning,35.3,19.08,38.32,100.23,32.47,86.85,1,Pass
2024-04-07,B1073,A,M4,O12,Morning,31.9,24.95,50.09,100.98,63.63,80.71,3,Pass
2024-04-14,B1073,A,M2,O1,Morning,37.0,21.71,30.69,103.09,69.94,100.0,0,Pass
2024-04-08,B1073,A,M4,O7,Afternoon,27.4,18.68,43.26,100.55,68.42,95.42,1,Pass
2024-11-06,B1074,B,M5,O9,Afternoon,37.6,,75.51,100.56,69.45,72.5,3,Pass
2024-01-06,B1074,C,M1,O3,Afternoon,20.0,27.8,56.5,102.52,71.17,78.91,0,Pass
2024-07-15,B1074,A,M4,O12,Morning,20.3,21.52,41.19,101.46,52.75,97.46,0,Pass
2024-12-16,B1074,A,M3,O2,Morning,37.7,24.81,64.04,102.14,46.78,72.55,1,Pass
2024-05-12,B1074,A,M5,O3,Afternoon,30.0,16.88,40.08,100.72,35.58,94.88,1,Pass
2024-12-23,B1074,B,M1,O1,Night,35.5,29.91,44.46,101.22,55.65,75.66,2,Pass
2024-09-15,B1074,A,M4,O6,Morning,30.6,24.68,38.51,102.35,50.67,86.95,0,Pass
2024-01-23,B1074,B,M5,O11,Night,30.0,21.23,52.56,101.18,73.94,73.4,3,Pass
2024-02-22,B1074,B,M5,O11,Afternoon,22.0,21.08,63.69,102.2,56.55,85.81,1,Pass
2024-06-13,B1074,B,M4,O7,Afternoon,29.8,24.2,40.01,101.61,47.64,86.48,0,Pass
2024-07-20,B1075,A,M3,O11,Afternoon,38.2,24.03,29.4,100.47,45.74,87.68,1,Pass
2024-03-23,B1075,B,M4,O11,Morning,30.3,22.55,60.91,101.29,,86.83,1,Pass
2024-05-24,B1075,A,M5,O2,Morning,34.1,22.03,65.54,102.09,59.73,77.63,2,Pass
2024-03-25,B1075,A,M3,O8,Afternoon,33.9,23.68,,101.84,50.62,100.0,0,Pass
2024-03-18,B1075,C,M1,O6,Morning,23.9,16.77,54.6,101.27,61.49,86.96,0,Pass
2024-01-01,B1075,B,M5,O4,Night,35.1,,52.27,99.79,82.76,86.96,0,Pass
2024-02-20,B1075,A,M4,O5,Afternoon,28.1,17.06,42.13,99.86,55.32,89.41,1,Pass
2024-06-21,B1075,A,M4,O8,Morning,28.4,23.81,36.06,100.03,68.24,81.02,2,Pass
2024-07-23,B1075,A,M2,O3,Afternoon,42.6,19.97,59.92,100.89,74.24,82.06,2,Pass
2024-09-16,B1075,A,M4,O3,Morning,33.6,17.29,51.79,101.0,37.3,89.84,0,Pass
2024-10-14,B1076,A,M2,O11,Afternoon,26.2,19.62,52.54,100.12,52.34,79.15,1,Pass
2024-02-03,B1076,A,M4,O4,Afternoon,30.4,22.45,43.78,102.12,72.73,87.86,1,Pass
2024-12-13,B1076,A,M1,O1,Night,30.2,21.38,41.98,100.29,51.61,84.86,2,Pass
2024-04-04,B1076,B,M4,O9,Night,40.1,18.48,25.45,100.2,64.98,97.27,0,Pass
2024-03-12,B1076,B,M5,O8,Afternoon,30.2,16.89,47.72,101.37,50.9,98.79,0,Pass
2024-02-08,B1076,B,M1,O8,Afternoon,43.2,22.22,64.39,102.08,54.65,76.16,3,Pass
2024-06-02,B1076,A,M5,O10,Night,22.2,20.26,41.1,102.94,53.19,98.79,0,Pass
2024-09-06,B1076,C,M3,O6,Morning,29.8,21.23,34.78,101.77,67.64,91.24,0,Pass
2024-06-10,B1076,C,M5,O7,Morning,25.4,,54.36,102.56,62.42,90.11,0,Pass
2024-04-27,B1076,C,M4,O6,Morning,27.0,23.29,56.2,100.33,,81.9,1,Pass
2024-09-15,B1077,C,M3,O9,Morning,27.2,24.54,44.14,103.03,90.09,78.79,3,Pass
2024-11-01,B1077,C,M4,O3,Afternoon,25.7,22.44,46.51,99.81,80.88,80.04,3,Pass
2024-09-24,B1077,B,M5,O3,Afternoon,40.4,21.04,52.64,100.9,36.23,82.19,1,Pass
2024-02-23,B1077,A,M3,O3,Afternoon,38.5,22.07,48.44,101.75,54.68,81.98,1,Pass
2024-08-23,B1077,B,M2,O10,Morning,32.4,20.98,60.0,100.02,89.12,76.15,2,Pass
2024-08-09,B1077,B,M4,O3,Afternoon,27.2,17.07,74.37,100.56,53.1,66.12,2,Fail
2024-09-07,B1077,B,M5,O9,Morning,25.9,25.28,32.91,100.43,85.05,93.82,1,Pass
2024-11-08,B1077,B,M4,O12,Afternoon,34.5,24.71,62.3,101.05,54.88,77.53,0,Pass
2024-04-21,B1077,A,M4,O4,Afternoon,31.8,27.97,51.05,102.44,57.19,75.79,0,Pass
2024-09-11,B1077,A,M3,O7,Morning,29.1,28.84,63.88,101.31,70.36,80.68,1,Pass
2024-10-29,B1078,C,M5,O9,Morning,33.2,18.47,57.24,100.93,58.92,84.0,2,Pass
